"guide","0.012585442992558479"
"fight","0.06939834202873166"
"visit","0.013179955547280674"
"float","0.012454287362843533"
"ready","0.012454287362843533"
"slayer","0.024908574725687065"
"parade","0.01271215180209461"
"time","0.013595667133273537"
"principal","0.012454287362843533"
"she","0.24856361457557075"
"rebuke","0.012454287362843533"
"partner","0.013288297971360018"
"right","0.013179955547280674"
"responsibility","0.012585442992558479"
"Paul","0.01271215180209461"
"turn","0.027574756968328305"
"undead.during","0.012454287362843533"
"'","0.013068378547560761"
"number","0.012585442992558479"
"he","0.2683626296345659"
"meet","0.013879668405746332"
"discuss","0.012585442992558479"
"Buffy's","0.012454287362843533"
"conflict","0.012454287362843533"
"own","0.013692751862337432"
"faculty","0.012454287362843533"
"try","0.013969734255903525"
"before","0.013879668405746332"
"behavior","0.012454287362843533"
"overpower","0.012454287362843533"
"Amilyn","0.04981714945137413"
"use","0.02793946851180705"
"chase","0.013179955547280674"
"run","0.013692751862337432"
"stake","0.024908574725687065"
"life","0.013969734255903525"
"leave","0.028937629537415323"
"intervention","0.012454287362843533"
"Summers","0.012454287362843533"
"best","0.01295336787564767"
"tell","0.02793946851180705"
"do","0.014309746000147703"
"resent","0.012454287362843533"
"ability","0.012454287362843533"
"man","0.014227598695154598"
"news","0.013068378547560761"
"later","0.014057680711663467"
"boss","0.012834705467323513"
"back","0.014057680711663467"
"join","0.013393588086638115"
"cheerleader","0.012454287362843533"
"eventually","0.027574756968328305"
"up","0.014309746000147703"
"exhibit","0.012454287362843533"
"new","0.013288297971360018"
"vampire","0.07472572417706119"
"successful","0.012585442992558479"
"down","0.013692751862337432"
"High","0.012454287362843533"
"detail","0.01271215180209461"
"attend","0.012585442992558479"
"player","0.012585442992558479"
"drinking","0.012585442992558479"
"drop","0.012834705467323513"
"become","0.0558789370236141"
"Benny","0.06227143681421766"
"lead","0.013495993175204534"
"encounter","0.026576595942720035"
"who","0.05963613991879243"
"after","0.0590719141776279"
"kiss","0.01295336787564767"
"him.after","0.012454287362843533"
"student","0.02542430360418922"
"friendship","0.012454287362843533"
"everybody","0.012454287362843533"
"get","0.028115361423326934"
"whose","0.025669410934647027"
"shallow","0.012454287362843533"
"him.the","0.012454287362843533"
"endurance.Meanwhile","0.012454287362843533"
"forest","0.01295336787564767"
"emerge","0.01271215180209461"
"Jamison-Smythe","0.012454287362843533"
"impale","0.01271215180209461"
"inform","0.012585442992558479"
"against","0.013393588086638115"
"than","0.013288297971360018"
"due","0.026359911094561348"
"several","0.013595667133273537"
"day","0.013595667133273537"
"burn","0.01271215180209461"
"lotho","0.024908574725687065"
"thing","0.01271215180209461"
"attempt","0.014143605229630304"
"about","0.014468814768707662"
"flame-thrower","0.012454287362843533"
"airhead","0.012454287362843533"
"heartbreak","0.012454287362843533"
"initially","0.01295336787564767"
"name","0.027385503724674864"
"Merrick","0.06227143681421766"
"talk","0.01271215180209461"
"David","0.012454287362843533"
"Oliver","0.16190573571696593"
"game","0.01271215180209461"
"main","0.025170885985116957"
"confront","0.04018076425991434"
"Kristy","0.012454287362843533"
"outing","0.012454287362843533"
"emotionally","0.012585442992558479"
"school","0.05084860720837844"
"which","0.028780253117500713"
"see","0.02828721045926061"
"take","0.014468814768707662"
"inside","0.012834705467323513"
"approach","0.013288297971360018"
"claim","0.01295336787564767"
"high","0.013068378547560761"
"out","0.04268279608546379"
"basketball","0.012454287362843533"
"selfish","0.012454287362843533"
"concern","0.012585442992558479"
"Rutger","0.012585442992558479"
"Luke","0.012454287362843533"
"shortly","0.012834705467323513"
"agility","0.012454287362843533"
"draw","0.013179955547280674"
"break","0.013692751862337432"
"social","0.012454287362843533"
"describe","0.012454287362843533"
"Perry","0.012454287362843533"
"arm","0.012834705467323513"
"choose","0.012834705467323513"
"Lothos","0.13699716099127887"
"again","0.02699198635040907"
"convinced","0.01271215180209461"
"heighten","0.012454287362843533"
"create","0.013068378547560761"
"responsibilities.at","0.012454287362843533"
"include","0.013393588086638115"
"flee","0.013495993175204534"
"now","0.013692751862337432"
"start","0.03850411640197054"
"Arquette","0.012454287362843533"
"uncanny","0.012454287362843533"
"say","0.013179955547280674"
"dance","0.02590673575129534"
"outside","0.013288297971360018"
"cross","0.012585442992558479"
"put","0.013288297971360018"
"Buffy","0.23663145989402715"
"crew","0.012585442992558479"
"finally","0.026576595942720035"
"makeshift","0.012454287362843533"
"carefree","0.012454287362843533"
"recover","0.01271215180209461"
"king","0.012585442992558479"
"Merrick's","0.012454287362843533"
"rather","0.01295336787564767"
"hypnotise","0.012454287362843533"
"recur","0.012454287362843533"
"end","0.013787378484164153"
"romantic","0.012834705467323513"
"Angeles","0.01271215180209461"
"prom","0.012454287362843533"
"stereotypical","0.01271215180209461"
"differ","0.012454287362843533"
"'s","0.029818069959396214"
"interview","0.012585442992558479"
"fall","0.013787378484164153"
"stab","0.01271215180209461"
"Watcher","0.012454287362843533"
"attack","0.05657442091852122"
"gang","0.02590673575129534"
"shop","0.012585442992558479"
"realize","0.013179955547280674"
"save","0.013787378484164153"
"Swanson","0.012454287362843533"
"introduce","0.012585442992558479"
"kill","0.014468814768707662"
"Hemery","0.012454287362843533"
"shocked","0.012454287362843533"
"hypnotic","0.012454287362843533"
"remainder","0.012454287362843533"
"when","0.04408620732102199"
"train","0.012454287362843533"
"gym","0.012454287362843533"
"credit","0.01271215180209461"
"head","0.013288297971360018"
"vampiric","0.012454287362843533"
"sens","0.012454287362843533"
"School","0.012454287362843533"
"trance","0.012454287362843533"
"live","0.013393588086638115"
"Reubens","0.012585442992558479"
"dream","0.013068378547560761"
"hers","0.012454287362843533"
"outgrow","0.012454287362843533"
"popular","0.012454287362843533"
"senior","0.02542430360418922"
"friend","0.05357435234655246"
"hairspray","0.012454287362843533"
"other","0.014227598695154598"
"Sutherland","0.012454287362843533"
"yard","0.012585442992558479"
"have","0.029818069959396214"
"Los","0.01271215180209461"
"one","0.042173042134990395"
"quick","0.01271215180209461"
"way","0.013692751862337432"
"from","0.014767978544406975"
"circle","0.012454287362843533"
"while","0.028115361423326934"
"because","0.013393588086638115"
"girl","0.01295336787564767"
"Slayer","0.024908574725687065"
"duty","0.012585442992558479"
"during","0.027574756968328305"
"able","0.013068378547560761"
"rule","0.01295336787564767"
"die","0.013495993175204534"
"motorcycle","0.012454287362843533"
"immature","0.012454287362843533"
"find","0.014621389092680634"
"film","0.013692751862337432"
"minion","0.037362862088530596"
"addition","0.012454287362843533"
"past","0.01295336787564767"
"know","0.014143605229630304"
"spend","0.013288297971360018"
"lose","0.013288297971360018"
"Donald","0.01271215180209461"
"Pike","0.012454287362843533"
"Hauer","0.012585442992558479"
"local","0.012834705467323513"
"storage","0.012454287362843533"
